"","ID","X","ISO_SOV1","SOVEREIGN1","New.OpCode","X5STRING","Exped.","Location.x","Sublocation","SAUP.Cell","IUCN","Protection","USE.","Grounded.","Date","Year","Month","Long.in","Lat.in","Long.out","Lat.out","Time.In","Time.Out","EM.who","EM.date","PM.who","PM.date","ID.check","Field.comments","Processing.comments","OpCode","Camera.Depth..m.","Rig.","Site.Rig","Converted","Video.file","Left.Camera","Right.Cam","Site","Code","Distance.from.summit","Direction","Initial.obs","Vessel","HD.Num","Bait","Gear","Have.Lengths.","Have.MaxN.","Status","Seabed.depth..m.","Zone","Crew","Species","CTD","Water.sample.metadata","Project","Project.1","Wpt","Habitat.taken","Habitat.type","Total.time.Processed.for.MaxN","Location.y","GEONAME","TERRITORY1","conflicts","RuleofLaw_mean","NoViolence_mean","GovernmentEffectiveness_mean","Voice_mean","Corruption_mean","HDI_mean","Country","NGO","MarineEcosystemDependency","SAU","TravelTime_market","LinearDistcities","TravelTime_pop","LinearDistpop","FE_PurseSeine","FE_DriftingLongline","FE_FixedGear","FE_OtherFishing","FE_Trawlers","distPort","distSeamounts","distCoralReef","Bathymetry","Slope","distCoast","PP","CHL","SST_mean","SST_sd","protection"
"287",1421,2835,"AUS","Australia","GCT18_004","GCT18_01","Gracetown 2018","Gracetown","Gracetown",NA,"II","In","Yes","no","21/05/2018",2018,"May",114.73836,-34.11119699,"114.740301","-34.140478","42:00.0","41:00.0","CR","30/05/2018","N/A","N/A","N/A","","No fish","GCT_004","10","28","","","","220","219","3.3","","","","","NEGU","","Clupeidae sp. (waste)","","#N/A","#N/A","Done_EM","","Green","","","","","","GWOT","",NA,NA,NA,"Gracetown","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,278.4957393,412.0609665,250061.8799,71.48528137,23349.20154,NA,NA,NA,NA,NA,64.90423584,150369.2399,232761.0144,-120.2821503,89.90809631,24422.48885,356.1096191,0.196531087,20.53676605,1.23159039,"Part"
"288",1425,2839,"AUS","Australia","GCT18_008","GCT18_02","Gracetown 2018","Gracetown","Gracetown",NA,"II","In","Yes","no","21/05/2018",2018,"May",114.74004,-34.072426,"114.737979","-34.10221302","00:00.0","59:00.0","AJ","12/06/2018","HC","43266","LM","","fish seen in vidsync","GCT_008","10","4.1","","","","228","227","3.1","","","","","NEGU","","Clupeidae sp. (waste)","","GCT18_008","GCT18_008","Done_EMPM","","Green","","","","","","GWOT","",NA,NA,NA,"Gracetown","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,278.4957393,417.0315293,246344.2864,71.48528137,23265.26097,NA,NA,NA,NA,NA,61.30412292,154372.8439,228784.3725,-113.6321716,89.92414856,24379.04525,362.168335,0.199688897,20.53713036,1.224316835,"Part"
"289",1430,2844,"AUS","Australia","GCT18_013","GCT18_03","Gracetown 2018","Gracetown","Gracetown",NA,"II","In","Yes","no","21/05/2018",2018,"May",114.772203,-34.07351799,"114.769526","-34.09767598","37:00.0","39:00.0","AJ","12/06/2018","HC","43266","LM","","Only one measurement possible - fish not in both frames","GCT_013","10","4.1","","","","250","249","1.5","","","","","NEGU","","Clupeidae sp. (waste)","","GCT18_013","GCT18_013","Done_EMPM","","Green","","","","","","GWOT","",NA,NA,NA,"Gracetown","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,278.4957393,408.0315293,245010.7448,62.48528137,20168.62467,NA,NA,NA,NA,NA,59.67580032,153695.7283,227988.1212,-69.53643799,89.95878601,21283.71079,385.1702576,0.215178296,20.4372921,1.194175601,"Part"
"290",1436,2850,"AUS","Australia","GCT18_019","GCT18_04","Gracetown 2018","Gracetown","Gracetown",NA,"II","In","Yes","no","21/05/2018",2018,"May",114.771449,-34.11157301,"114.773295","-34.144117","54:00.0","05:00.0","AJ","07/06/2018","HC","43266","LM","","","GCT_019","10","26","","","","241","242","1.1","","","","","NEGU","","Clupeidae sp. (waste)","","GCT18_019","GCT18_019","Done_EMPM","","Green","","","","","","GWOT","",NA,NA,NA,"Gracetown","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,278.4957393,403.0609665,248640.0185,62.48528137,20168.68933,NA,NA,NA,NA,NA,63.36922073,149732.8029,231880.2171,-86.05619812,89.96557617,21235.79105,374.1689758,0.209459111,20.437603,1.204814792,"Part"
"291",1440,2854,"AUS","Australia","GCT18_023","GCT18_05","Gracetown 2018","Gracetown","Gracetown",NA,"II","In","Yes","no","21/05/2018",2018,"May",114.807154,-34.12967397,"114.812062","-34.15769904","31:00.0","35:00.0","AJ","14/06/2018","N/A","N/A","N/A","GPS coordinates follow up","No fish","GCT_023","10","27","","","","104","105","1.4","","","","","NEGU","","Clupeidae sp. (waste)","","#N/A","#N/A","Done_EM","","Green","","","","","","GWOT","",NA,NA,NA,"Gracetown","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,278.4957393,391.5756852,248829.3745,55.97056275,17035.25403,NA,NA,NA,NA,NA,63.39646149,147265.7755,232784.3083,-59.55364227,89.92090607,18012.81432,398.8409119,0.225243688,20.35669899,1.187416196,"Part"
"292",1445,2859,"AUS","Australia","GCT18_028","GCT18_06","Gracetown 2018","Gracetown","Gracetown",NA,"II","In","Yes","no","21/05/2018",2018,"May",114.8015,-34.075,"114.802603","-34.09950902","00:00.0","07:00.0","AJ","11/06/2018","N/A","N/A","N/A","","No fish, 7 mins short","GCT_028","10","4.1","","","","114","115","1.3","","","","","NEGU","","Clupeidae sp. (waste)","","#N/A","#N/A","Done_EM","","Green","","","","","","GWOT","",NA,NA,NA,"Gracetown","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,278.4957393,399.0315293,243870.3331,53.48528137,17343.96507,NA,NA,NA,NA,NA,59.07184601,153080.0676,227347.05,-52.63331985,89.89861298,18460.16413,413.2337341,0.234844938,20.33963394,1.183862209,"Part"
"293",1448,2862,"AUS","Australia","GCT18_031","GCT18_07","Gracetown 2018","Gracetown","Gracetown",NA,"VI","In","Yes","no","22/05/2018",2018,"May",114.751948,-33.98819298,"114.757281","-34.00576799","14:00.0","14:00.0","AJ","07/06/2018","AJ","43272","LM","","","GCT_031","10","6.1","","","","213","214","2.3","","","","","NEGU","","Clupeidae sp. (waste)","","GCT18_031","GCT18_031","Done_EMPM","","Blue","","","","","","GWOT","",NA,NA,NA,"Gracetown","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,461.6086732,398.1320344,237923.9891,66,21986.42583,NA,NA,NA,NA,NA,53.85840988,162956.103,219911.7566,-67.86795807,89.95461273,22175.47107,398.4718933,0.222757474,20.44765663,1.220463514,"Not reported"
"294",1453,2867,"AUS","Australia","GCT18_036","GCT18_08","Gracetown 2018","Gracetown","Gracetown",NA,"VI","In","Yes","no","22/05/2018",2018,"May",114.77423,-33.98831796,"114.778038","-34.00050801","33:00.0","39:00.0","AJ","14/06/2018","LM","43270","LM","","","GCT_036","10","29","","","","223","224","2.7","","","","","NEGU","","Clupeidae sp. (waste)","","GCT18_036","GCT18_036","Done_EMPM","","Blue","","","","","","GWOT","",NA,NA,NA,"Gracetown","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,461.6086732,395.646753,236912.1177,60,19836.70395,NA,NA,NA,NA,NA,52.64012146,162582.6805,219277.5233,-58.78482819,89.89444733,20047.09189,398.4718933,0.222757474,20.44765663,1.220463514,"Not reported"
"295",1460,2874,"AUS","Australia","GCT18_043","GCT18_09","Gracetown 2018","Gracetown","Gracetown",NA,"II","In","Yes","no","22/05/2018",2018,"May",114.838239,-34.09197603,"114.846316","-34.09927097","18:00.0","22:00.0","AJ","30/05/2018","N/A","N/A","N/A","","No Fish","GCT_043","10","27","","","","137","240","1.2","","","","","NEGU","","Clupeidae sp. (waste)","","#N/A","#N/A","Done_EM","","Green","","","","","","GWOT","",NA,NA,NA,"Gracetown","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,278.4957393,387.5462479,243923.721,42,13662.64937,NA,NA,NA,NA,NA,58.16888809,150788.902,228139.9618,-44.36894226,89.70927429,14763.76682,440.774292,0.25483644,20.23994827,1.171547532,"Part"
"296",1463,2877,"AUS","Australia","GCT18_046","GCT18_10","Gracetown 2018","Gracetown","Gracetown",NA,"II","In","Yes","no","22/05/2018",2018,"May",114.883836,-34.06976701,"114.885781","-34.07325698","35:00.0","46:00.0","AJ","29/05/2018","LM","43270","LM","Magnadoodle says 47 is actually 46","","GCT_046","10","2.1","","","","245","246","1.6","","","","","NEGU","","Clupeidae sp. (waste)","","GCT18_046","GCT18_046","Done_EMPM","","Green","","","","","","GWOT","",NA,NA,NA,"Gracetown","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,278.4957393,378.1076477,239910.4355,30,9664.517808,NA,NA,NA,NA,NA,54.49970245,152611.7433,224758.1083,-40.74393845,89.69093323,10781.75465,NA,0.285778373,20.1486702,1.219881892,"Part"
"297",1472,1793,"AUS","Australia","GCT18_055","GCT18_11","Gracetown 2018","Gracetown","Gracetown",NA,"VI","In","Yes","no","01/06/2018",2018,"Jun",114.865498,-34.033324,"114.874374","-34.05138901","13:00.0","14:00.0","AJ","06/06/2018","AJ","43272","LM","","","GCT_055","10","25","","","","221","222","2.2","","","","","NEGU","","Sardines (waste)","","GCT18_055","GCT18_055","Done_EMPM","","Blue","","","Boy CTD","","","GWOT","",NA,NA,NA,"Gracetown","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,278.4957393,381.8650071,237174.3918,37.24264069,11854.50051,NA,NA,NA,NA,NA,50.9928093,156646.7618,221449.47,-40.99563599,84.18341064,12723.89849,458.3497314,0.260780364,20.21005058,1.231898069,"Not reported"
"298",1477,1798,"AUS","Australia","GCT18_060","GCT18_12","Gracetown 2018","Gracetown","Gracetown",NA,"VI","In","Yes","no","01/06/2018",2018,"Jun",114.902621,-33.97160302,"114.910757","-33.98658701","37:00.0","39:00.0","AJ","13/06/2018","","N/A","N/A","","No fish","GCT_060","10","6.1","","","","233","232","2.5","","","","","NEGU","","Sardines (waste)","","#N/A","#N/A","Done_EM","","Blue","","","Boy CTD","","","GWOT","",NA,NA,NA,"Gracetown","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,461.6086732,364.3502884,229714.2764,21,7446.887488,NA,NA,NA,NA,NA,43.83034515,162819.8312,214207.5843,-43.62537003,89.76691437,7532.516075,NA,0.290130168,20.12801933,1.264479041,"Not reported"
"299",1482,1803,"AUS","Australia","GCT18_065","GCT18_13","Gracetown 2018","Gracetown","Gracetown",NA,"VI","In","Yes","no","01/06/2018",2018,"Jun",114.634273,-33.92777204,"114.651278","-33.98380497","44:00.0","48:00.0","AJ","15/06/2018","","43272","LM","Weights came off flag","","GCT_065","10","2.1","","","","242","141","4.2","","","","","NEGU","","Sardines (waste)","","GCT18_065","GCT18_065","Done_EMPM","","Blue","","","Girl CTD","","","GWOT","",NA,NA,NA,"Gracetown","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,461.6086732,403.1025971,238093.0762,99,33115.16753,NA,NA,NA,NA,NA,57.74548721,171549.5532,217639.6629,-140.942688,88.77172089,33536.89035,344.7966003,0.188384831,20.68343735,1.249186873,"Not reported"
"300",1485,1806,"AUS","Australia","GCT18_068","GCT18_14","Gracetown 2018","Gracetown","Gracetown",NA,"VI","In","Yes","no","01/06/2018",2018,"Jun",114.705828,-33.87210002,"114.722078","-33.89906703","07:00.0","17:00.0","AJ","18/06/2018","","N/A","N/A","","No fish","GCT_068","10","27","","","","249","250","4.3","","","","","NEGU","","Sardines (waste)","","#N/A","#N/A","Done_EM","","Blue","","","","","","GWOT","",NA,NA,NA,"Gracetown","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,461.6086732,374.646753,229440.4214,76.24264069,25461.30321,NA,NA,NA,NA,NA,47.88209915,175896.2296,209672.5921,-117.7838516,89.91549683,26076.8808,362.7223511,0.198517859,20.66734314,1.242556095,"Not reported"
"301",1488,1809,"AUS","Australia","GCT18_071","GCT18_15","Gracetown 2018","Gracetown","Gracetown",NA,"II","In","Yes","no","02/06/2018",2018,"Jun",114.677308,-34.05103303,"114.699178","-34.11972801","40:00.0","40:00.0","AJ","18/06/2018","","N/A","N/A","Girl CTD","No fish","GCT_071","10","29","","","","213","214","3.2","","","","","NEGU","","Sardines (waste)","","#N/A","#N/A","Done_EM","","Blue","","","","","","GWOT","",NA,NA,NA,"Gracetown","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,278.4957393,424.8305192,247252.6795,90,29570.43055,NA,NA,NA,NA,NA,63.13471603,157854.4036,228515.3436,-136.8422546,89.80028534,30583.25709,348.3937683,0.19074443,20.60765648,1.239451289,"Part"
"302",1493,1814,"AUS","Australia","GCT18_076","GCT18_16","Gracetown 2018","Gracetown","Gracetown",NA,"II","In","Yes","no","02/06/2018",2018,"Jun",114.653937,-34.00712804,"114.682929","-34.09916301","05:00.0","27:00.0","AJ","19/06/2018","","N/A","N/A","Boy CTD","No fish","GCT_076","10","2.1","","","","223","224","4.4","","","","","NEGU","","Sardines (waste)","","#N/A","#N/A","Done_EM","","Blue","","","","","","GWOT","",NA,NA,NA,"Gracetown","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,278.4957393,415.3158005,244334.1753,95.48528137,31478.05438,NA,NA,NA,NA,NA,61.9225235,162908.048,224870.6935,-140.4096069,89.68541718,31821.60013,341.6975098,0.186577499,20.64958191,1.246839881,"Not reported"
"303",1498,1819,"AUS","Australia","GCT18_081","GCT18_17","Gracetown 2018","Gracetown","Gracetown",NA,"VI","In","Yes","no","02/06/2018",2018,"Jun",114.691304,-33.970276,"114.705165","-34.04124297","10:00.0","11:00.0","AJ","19/06/2018","","N/A","N/A","Girl CTD","No fish","GCT_081","10","6.1","","","","233","234","4.1","","","","","NEGU","","Sardines (waste)","","#N/A","#N/A","Done_EM","","Blue","","","","","","GWOT","",NA,NA,NA,"Gracetown","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,461.6086732,399.5878785,239136.5309,84,27835.4637,NA,NA,NA,NA,NA,56.19824982,165937.5133,219971.8206,-128.8970032,89.87992096,27859.60925,354.6386414,0.194084272,20.61781311,1.242513776,"Not reported"
"304",1503,1824,"AUS","Australia","GCT18_086","GCT18_18","Gracetown 2018","Gracetown","Gracetown",NA,"VI","In","No","no","02/06/2018",2018,"Jun",114.755894,-33.941261,"114.784146","-34.00086399","32:00.0","45:00.0","N/A","N/A","","N/A","N/A","Boy CTD. No Left or Right? Switched GPS","","GCT_086","10","25","","","","243","244","2.1","","","","","NEGU","","Sardines (waste)","","#N/A","#N/A","N_Miss","","Blue","","","","","","GWOT","",NA,NA,NA,"Gracetown","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,461.6086732,383.1320344,233374.8133,66,21605.49909,NA,NA,NA,NA,NA,49.20894241,167804.9241,215050.1916,-60.84352875,89.82357788,21716.91623,408.6197815,0.227668703,20.41734314,1.227937579,"Not reported"
"305",1510,1831,"AUS","Australia","GCT18_093","GCT18_19","Gracetown 2018","Gracetown","Gracetown",NA,"VI","In","Yes","no","02/06/2018",2018,"Jun",114.758421,-33.90997801,"114.790978","-33.94585398","23:00.0","24:00.0","AJ","20/06/2018","","43272","LM","","","GCT_093","10","27","","","","102","103","2.6","","","","","NEGU","","Sardines (waste)","","GCT18_093","GCT18_093","Done_EMPM","","Blue","","","","","","GWOT","",NA,NA,NA,"Gracetown","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,461.6086732,369.8893937,230356.5226,63,21023.38403,NA,NA,NA,NA,NA,46.93724823,171044.9191,211814.9783,-57.62768555,89.88708496,21543.94878,413.2266846,0.230263174,20.42926979,1.230712533,"Not reported"
"306",1518,2089,"AUS","Australia","GEO18_001","GEO18_01","Geographe Bay 2018","Geographe Bay","Geographe Bay",NA,"VI","In","Yes","no","09/02/2018",2018,"Feb",115.319335,-33.47313903,"115.325552","-33.46173503","13:00.0","13:00.0","AJ","16/03/2018","ND","43182","LM","","","GEO2_001","10","12","","Yes","","180","181","","","","","","NEGU","","","","GEO18_001","GEO18_001","Done_EMPM","","","","","","","","GWOT","",NA,NA,NA,"Geographe Bay","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,465.9057093,277.7523087,164955.4861,52.66904756,17011.20918,NA,NA,0,NA,NA,18.93690681,216952.858,155029.0803,-28.30953026,89.06777954,17263.22364,544.9942017,0.370837748,19.7266655,2.128480434,"Not reported"
"307",1523,2094,"AUS","Australia","GEO18_006","GEO18_02","Geographe Bay 2018","Geographe Bay","Geographe Bay",NA,"VI","In","Yes","no","09/02/2018",2018,"Feb",115.292496,-33.48845503,"115.298941","-33.47789601","42:00.0","42:00.0","AJ","19/03/2018","N/A","N/A","LM","Rig on side (line caught under bait arm) R cam wet, a bit flooded","","GEO2_006","10","5.1","","Yes","","155","156","","","","","","NEGU","","","","#N/A","GEO18_006","Done_EM","","","","","","","","GWOT","",NA,NA,NA,"Geographe Bay","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,465.9057093,278.2375901,167424.0968,53.91168825,16722.27582,NA,NA,NA,NA,NA,18.11624527,215026.7357,156887.2021,-28.42298889,89.35424042,17303.51585,544.9942017,0.370837748,19.7266655,2.128480434,"Not reported"
"308",1530,2101,"AUS","Australia","GEO18_013","GEO18_03","Geographe Bay 2018","Geographe Bay","Geographe Bay",NA,"VI","In","Yes","no","09/02/2018",2018,"Feb",115.327088,-33.51887799,"115.335933","-33.50719697","23:00.0","28:00.0","AJ","20/03/2018","N/A","N/A","N/A","L full flooded. HOUSING CHANGED","No fish","GEO2_013","10","3.1","","Yes","","123","124","","","","","","NEGU","","","","#N/A","#N/A","Done_EM","","","","","","","","GWOT","",NA,NA,NA,"Geographe Bay","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,21.12358733,261.7523087,169262.6808,36.9411255,12671.64735,NA,NA,NA,NA,NA,13.43526173,212198.4283,159843.207,-24.15475273,89.5246582,13315.62057,592.4147949,0.406425327,19.70807266,2.210480452,"Not reported"
"309",1533,2104,"AUS","Australia","GEO18_016","GEO18_04","Geographe Bay 2018","Geographe Bay","Geographe Bay",NA,"VI","In","Yes","no","09/02/2018",2018,"Feb",115.268356,-33.57229804,"115.279025","-33.563921","44:00.0","52:00.0","AJ","21/03/2018","N/A","N/A","N/A","R flooded. Swapping out rig (can't change housing)","No fish","GEO2_016","10","16","","Yes","","116","117","","","","","","NEGU","","","","#N/A","#N/A","Done_EM","","","","","","","","GWOT","",NA,NA,NA,"Geographe Bay","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,21.12358733,253.7228714,176606.9897,27,8722.993226,NA,NA,NA,NA,NA,12.96272945,205875.4472,166028.4011,-20.63519478,89.75296021,8863.730469,653.2944336,0.445489228,19.73963547,2.22452879,"Not reported"
"310",1539,2110,"AUS","Australia","GEO18_022","GEO18_05","Geographe Bay 2018","Geographe Bay","Geographe Bay",NA,"VI","In","Yes","no","10/02/2018",2018,"Feb",115.055654,-33.35275797,"115.055797","-33.34760101","57:00.0","59:00.0","LM","21/03/2018","N/A","N/A","N/A","","No fish","GEO2_022","10","13","","Yes","","111","112","","","","","","NEGU","","","","#N/A","#N/A","Done_EM","","","","","","","","GWOT","",NA,NA,NA,"Geographe Bay","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,465.9057093,319.6223664,164565.6754,57.72792206,18482.98925,NA,0,0,NA,NA,30.92575836,228215.3061,146633.5022,-44.78583145,88.80294037,19443.69489,492.4224548,0.304407179,20.16088486,1.506066799,"Not reported"
"311",1543,2114,"AUS","Australia","GEO18_026","GEO18_06","Geographe Bay 2018","Geographe Bay","Geographe Bay",NA,"VI","In","Yes","no","10/02/2018",2018,"Feb",115.119206,-33.39011704,"115.119404","-33.38511103","30:00.0","30:00.0","AJ","23/03/2018","N/A","N/A","N/A","","","GEO2_026","10","5.1","","Yes","","102","158","","","","","","NEGU","","","","#N/A","#N/A","Done_EM","","","","","","","","GWOT","",NA,NA,NA,"Geographe Bay","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,465.9057093,313.9655121,164992.9148,53.18376618,17046.99294,NA,NA,NA,NA,NA,25.6419735,224328.6933,149073.776,-43.00029373,80.82879639,17524.20822,496.8059692,0.312357545,20.04348946,1.58736968,"Not reported"
"312",1549,2120,"AUS","Australia","GEO18_032","GEO18_07","Geographe Bay 2018","Geographe Bay","Geographe Bay",NA,"VI","In","Yes","no","10/02/2018",2018,"Feb",115.192466,-33.405628,"115.191918","-33.40031899","09:00.0","12:00.0","CR","22/03/2018","N/A","N/A","N/A","","No fish","GEO2_032","10","2.1N","","Yes","","146","147","","","","","","NEGU","","","","#N/A","#N/A","Done_EM","","","","","","","","GWOT","",NA,NA,NA,"Geographe Bay","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,465.9057093,306.5452019,163230.8732,63.63961031,19592.12628,NA,NA,NA,NA,NA,23.80657387,223007.4534,149366.0249,-40.86593628,85.18857574,19793.38632,501.0244141,0.322406858,19.96765518,1.737221479,"Not reported"
"313",1553,2124,"AUS","Australia","GEO18_036","GEO18_08","Geographe Bay 2018","Geographe Bay","Geographe Bay",NA,"VI","In","Yes","no","10/02/2018",2018,"Feb",115.218787,-33.39288197,"115.218654","-33.389061","28:00.0","35:00.0","CR","21/03/2018","N/A","N/A","N/A","","","GEO2_036","10","17","","Yes","","174","184","","","","","","NEGU","","","","#N/A","GEO18_036","Done_EM","","","","","","","","GWOT","",NA,NA,NA,"Geographe Bay","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,465.9057093,299.3025612,160900.7574,69.63961031,22150.75732,NA,NA,NA,NA,NA,26.62876129,224542.2136,147619.8241,-41.1163559,88.06070709,22498.95264,505.1523132,0.331430018,19.92427063,1.809162259,"Not reported"
